	WT	genotype	repID	centsize	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48
sam_10462_rep1a_01	Sam	10462	rep1a	4.231	0.052319296	-0.118850664	0.21846758	-0.029689191	0.232749992	0.023347749	0.154290506	0.092894754	-0.118278862	0.062012777	-0.193278211	0.050629728	-0.012608088	-0.056734292	-0.002759699	-0.017907907	-0.09042855	0.001456441	-0.088685626	0.017747337	-0.147659015	0.020792342	-0.165888735	-0.010411475	-0.195179712	-0.023316436	-0.17991424	-0.071545647	-0.145287932	-0.107830791	-0.097760201	-0.126872628	-0.047292027	-0.131453133	0.001881831	-0.127698442	0.094748193	-0.108567591	0.142667482	-0.09088889	0.185206792	-0.06490372	0.230899372	-0.00502022	0.217012959	0.053788265	0.187435523	0.078289452	0.102202202	0.102342191	0.055397056	0.102695355	0.005678121	0.097913375	-0.056192774	0.08719587	-0.151295745	0.036208864	-0.193885257	0.027023024	0.025723361	-0.076240721	-0.054659522	-0.038614701	-0.105072893	-0.024282305	0.148040304	-0.022153385	0.073087213	-0.016801697	-0.04511863	-0.009298137	-0.139367656	0.003407446	0.174298322	0.029737889	0.116358124	0.031918423	0.050992412	0.031701468	-0.019261499	0.027879264	-0.114917662	0.018802404	0.097116755	0.079059678	0.044194492	0.070405404	-0.015491726	0.059319917	-0.073619132	0.044911863	-0.153526438	0.066226493	-0.003338054	-0.0386258
sam_10462_rep1a_02	Sam	10462	rep1a	4.292	0.046436416	-0.118976031	0.221618666	-0.025996795	0.235464466	0.026278121	0.150607127	0.093972873	-0.110384617	0.066896367	-0.19429175	0.050967309	-0.013195193	-0.05867205	-0.001517442	-0.01901092	-0.091912942	-0.0002569	-0.090095307	0.017203619	-0.149994043	0.020330299	-0.16644978	-0.009631747	-0.195219028	-0.022426076	-0.178768971	-0.070693324	-0.144559129	-0.106445718	-0.097555818	-0.125288086	-0.047445647	-0.129957039	0.001552143	-0.126411021	0.094388179	-0.107887179	0.14232798	-0.090470141	0.184955134	-0.064783539	0.232430861	-0.005546956	0.219491866	0.055854928	0.188261646	0.07972576	0.102093913	0.100935747	0.055486736	0.100574644	0.005972404	0.095488464	-0.055671236	0.085025687	-0.152114251	0.037792821	-0.194591675	0.027229614	0.023234931	-0.078746517	-0.055044074	-0.039335441	-0.105070235	-0.023763611	0.148062803	-0.020720209	0.07301135	-0.017105483	-0.045516197	-0.010650677	-0.139698511	0.003371663	0.174342301	0.031449743	0.116313906	0.032107477	0.050974591	0.030405987	-0.019281554	0.027175231	-0.115067841	0.018159562	0.0976582	0.076748006	0.044589892	0.067821544	-0.015147765	0.057353748	-0.073327022	0.043588572	-0.153428463	0.064856873	-0.00392702	-0.038539203
sam_10462_rep1a_03	Sam	10462	rep1a	4.45	0.050673981	-0.118029027	0.219258897	-0.02873819	0.233114867	0.020692524	0.156948588	0.092020893	-0.120396724	0.062964294	-0.194567515	0.05003972	-0.012257446	-0.057967317	-0.00377708	-0.017914556	-0.090626354	0.001008641	-0.088829265	0.017952237	-0.148526486	0.020569434	-0.165965158	-0.011123077	-0.192559569	-0.025816503	-0.179319376	-0.071304982	-0.144526395	-0.106888914	-0.0973368	-0.125566617	-0.047165821	-0.13000391	0.001831615	-0.12631071	0.094685413	-0.107814096	0.142713318	-0.090528228	0.185333356	-0.064701627	0.231139579	-0.004819747	0.216417866	0.053438589	0.187013133	0.077709638	0.10235077	0.103511126	0.055344394	0.104304794	0.005479955	0.099321667	-0.056508331	0.088240679	-0.151870558	0.037272074	-0.193928957	0.02591565	0.025277051	-0.076796728	-0.054922272	-0.039512854	-0.105053751	-0.024319273	0.14817147	-0.022071097	0.073181785	-0.01681156	-0.045172226	-0.009698706	-0.138955302	0.003263897	0.174266096	0.028239946	0.116420759	0.031277672	0.051053968	0.031442584	-0.019273459	0.028295417	-0.114930186	0.018855687	0.097252591	0.078728644	0.044257967	0.070320537	-0.015564018	0.059762358	-0.073688323	0.04512576	-0.153432255	0.065059246	-0.003033791	-0.038595988
sam_10462_rep1a_04	Sam	10462	rep1a	4.191	0.049575703	-0.118559433	0.220325209	-0.028345605	0.234238229	0.022080131	0.152669085	0.092858038	-0.116062996	0.065110391	-0.194388753	0.05054598	-0.012660944	-0.05779073	-0.003400883	-0.01669281	-0.091457582	0.000962599	-0.088862648	0.017071914	-0.149307222	0.02094897	-0.166131212	-0.012114933	-0.192189606	-0.024208893	-0.179299736	-0.071279965	-0.14446151	-0.106730967	-0.097598517	-0.126429628	-0.047213029	-0.130657446	0.001814229	-0.126677797	0.094704442	-0.108235292	0.142865872	-0.091111193	0.185634625	-0.065264569	0.232041628	-0.005183559	0.217197416	0.054039875	0.187013676	0.07771049	0.102201773	0.102742898	0.055319564	0.103684843	0.005488719	0.098979183	-0.056469527	0.088055209	-0.151037528	0.035603121	-0.19366871	0.026069655	0.025097951	-0.076970765	-0.054994547	-0.03963406	-0.105269962	-0.025114878	0.148058306	-0.022287566	0.073109817	-0.016611351	-0.045110709	-0.009254057	-0.138522116	0.003559068	0.174210031	0.028543222	0.116345221	0.031537054	0.050976953	0.032131369	-0.019323531	0.028367403	-0.114945968	0.018596126	0.097220577	0.078543433	0.044266388	0.069892573	-0.015538579	0.059433271	-0.073674716	0.044990339	-0.153470894	0.065236211	-0.005313989	-0.038137869
sam_10462_rep1a_05	Sam	10462	rep1a	4.284	0.052308932	-0.118021294	0.218757633	-0.029898112	0.23242637	0.022264049	0.154423147	0.093171627	-0.116461317	0.064443451	-0.193177681	0.051854387	-0.011165361	-0.057928678	-0.003807737	-0.01766463	-0.090968834	0.001117423	-0.087856143	0.016853406	-0.147780091	0.020702328	-0.167145355	-0.011091583	-0.194456458	-0.024656663	-0.179347984	-0.071329835	-0.145606118	-0.10844682	-0.097766271	-0.127435216	-0.047161129	-0.131557334	0.001952159	-0.127284452	0.0945707	-0.107703741	0.142640176	-0.090625484	0.185620097	-0.065236793	0.230778216	-0.00484326	0.216465082	0.053548681	0.187123763	0.078030254	0.102248371	0.103439564	0.055285246	0.103957168	0.005506069	0.09879534	-0.056320831	0.087575222	-0.151437275	0.036504776	-0.193603125	0.026399864	0.024969469	-0.077015825	-0.054508492	-0.038354399	-0.10496123	-0.024036538	0.1480533	-0.021937768	0.073113344	-0.016292899	-0.045102711	-0.009358668	-0.139768453	0.0031864	0.174181559	0.028779472	0.116321161	0.031560377	0.050976872	0.031905316	-0.019282916	0.028159504	-0.114917761	0.018273304	0.097148655	0.078762511	0.044243667	0.069984085	-0.015469723	0.059160464	-0.073529326	0.044596146	-0.153530998	0.066072755	-0.003980669	-0.038377885
sam_10462_rep1a_06	Sam	10462	rep1a	4.279	0.051678594	-0.117590347	0.218544847	-0.031415166	0.233539927	0.020418464	0.151084163	0.093296478	-0.119336391	0.063691104	-0.194830737	0.0494453	-0.010998914	-0.058023386	-0.001525427	-0.017229984	-0.087737603	0.000341742	-0.086446128	0.018506532	-0.150318808	0.020653488	-0.165468715	-0.011811104	-0.192467246	-0.027654517	-0.179700536	-0.071729732	-0.145041676	-0.107818003	-0.097500159	-0.126482708	-0.047157171	-0.129593923	0.001716962	-0.125585985	0.094806004	-0.108457026	0.143348653	-0.091973333	0.186321828	-0.065931107	0.231716584	-0.004853235	0.216213299	0.053552329	0.186476613	0.077263076	0.102087267	0.103414835	0.055098341	0.104791217	0.005115354	0.100290653	-0.057100011	0.089361749	-0.151477612	0.035932876	-0.194170721	0.028830368	0.025424713	-0.076596804	-0.0547482	-0.038876428	-0.105165535	-0.024500646	0.147840087	-0.02396244	0.0730326	-0.01693965	-0.045118991	-0.008948992	-0.13826778	0.002548776	0.174026367	0.027855543	0.116230294	0.031558542	0.050854041	0.033016862	-0.019615953	0.029912693	-0.115055248	0.019282365	0.097008892	0.078895171	0.044008633	0.070520677	-0.015818	0.059949101	-0.073868736	0.045021029	-0.153894078	0.066266572	-0.003343685	-0.038643024
sam_10462_rep1a_07	Sam	10462	rep1a	4.174	0.051722955	-0.119302674	0.218008121	-0.029532655	0.232222567	0.0216774	0.153581278	0.094518682	-0.115927314	0.065310039	-0.192943269	0.051163519	-0.014006408	-0.058504736	-0.004737088	-0.017598751	-0.090869403	0.000483613	-0.088880475	0.016934189	-0.146593529	0.021220051	-0.165754184	-0.009957984	-0.192627882	-0.025419974	-0.179797736	-0.071773215	-0.145670109	-0.108988821	-0.097350767	-0.126660933	-0.046993622	-0.131196546	0.002147558	-0.127659302	0.095219043	-0.109266708	0.14339511	-0.091765647	0.185831477	-0.065219688	0.230059364	-0.004434943	0.216809286	0.053964352	0.187567001	0.078788862	0.102382689	0.104500027	0.055272329	0.104975929	0.005417942	0.099702963	-0.056471891	0.088307459	-0.151334014	0.036452968	-0.192840494	0.026203317	0.023363652	-0.078838048	-0.054714824	-0.039347952	-0.104719176	-0.023801324	0.148092183	-0.022452483	0.073198869	-0.016864384	-0.045067407	-0.009805443	-0.138695441	0.003767551	0.174231087	0.028866721	0.116392788	0.03179432	0.051056335	0.032019605	-0.019204769	0.028337719	-0.114753848	0.018763156	0.097222625	0.078707723	0.044278315	0.070155335	-0.015534665	0.059835539	-0.073632102	0.04523755	-0.153249245	0.064808683	-0.005102915	-0.038105064
sam_10462_rep1a_08	Sam	10462	rep1a	4.313	0.050549016	-0.117065956	0.218960237	-0.028803992	0.233559129	0.021746119	0.15730276	0.092266624	-0.120308429	0.061508629	-0.193069272	0.051120739	-0.013070428	-0.057475969	-0.00576526	-0.017290794	-0.088777313	0.000349707	-0.086775104	0.017915798	-0.149193565	0.020598977	-0.168847597	-0.011467096	-0.192257611	-0.024756475	-0.179129386	-0.071164744	-0.145958379	-0.108961915	-0.097532163	-0.126787228	-0.047092279	-0.129549969	0.001758905	-0.125164119	0.094670412	-0.107462212	0.14284379	-0.09055112	0.185495766	-0.064714735	0.231075928	-0.004678414	0.217450495	0.054253906	0.187584037	0.078495156	0.102378268	0.103104513	0.055449355	0.103732887	0.005606787	0.098996032	-0.056433383	0.088161582	-0.151487999	0.03660935	-0.192808908	0.026779867	0.024577301	-0.077537503	-0.054685546	-0.038926094	-0.105104967	-0.024566266	0.148290574	-0.021840393	0.073271613	-0.01644646	-0.045061696	-0.009343005	-0.139066643	0.002905391	0.174410356	0.028576486	0.116516782	0.031460947	0.051119437	0.031950692	-0.019241023	0.028584325	-0.114903499	0.0189466	0.09773681	0.07691892	0.044518363	0.069222951	-0.015383444	0.059260009	-0.073412195	0.044390258	-0.153309132	0.064565032	-0.006450898	-0.037867037
sam_10462_rep1a_09	Sam	10462	rep1a	4.228	0.052178507	-0.117131469	0.220824217	-0.027726267	0.232664177	0.022011157	0.151539857	0.094000753	-0.118654005	0.062982531	-0.193431784	0.051589058	-0.012025944	-0.058603649	-0.00677798	-0.016894873	-0.091205422	0.002144119	-0.088445721	0.017110643	-0.146176813	0.021190789	-0.166843283	-0.011009918	-0.193722111	-0.024701818	-0.181121274	-0.072460833	-0.144307417	-0.106746466	-0.097187162	-0.125353	-0.047084574	-0.128632349	0.001678072	-0.12465399	0.094915618	-0.108914257	0.144116654	-0.093751925	0.18766026	-0.067495055	0.230601572	-0.004843388	0.217457818	0.054286752	0.187624152	0.078673531	0.102248799	0.102626395	0.055411216	0.103074037	0.005663724	0.098303369	-0.056265327	0.087624227	-0.151181981	0.036114763	-0.193529682	0.025867136	0.024853973	-0.077183352	-0.054943238	-0.039782802	-0.105051361	-0.024730751	0.148147195	-0.021926535	0.073196836	-0.016430787	-0.045145228	-0.009911445	-0.13923717	0.004788838	0.174324814	0.029377386	0.116420175	0.031637108	0.05107699	0.031326181	-0.019194643	0.028049206	-0.114799227	0.018958111	0.097412198	0.078063054	0.044482045	0.069086469	-0.015261932	0.058539539	-0.073543693	0.04489895	-0.153225138	0.064636832	-0.006136763	-0.038076006
sam_10462_rep1a_10	Sam	10462	rep1a	4.296	0.054432632	-0.117157182	0.218025942	-0.029686864	0.232119915	0.022638076	0.157275681	0.091564807	-0.121184941	0.061089344	-0.194417049	0.05157457	-0.009714515	-0.058722159	-0.003035672	-0.017530667	-0.090564849	0.000110305	-0.088157008	0.01741862	-0.147695235	0.020945848	-0.1678215	-0.011516601	-0.192440278	-0.025085686	-0.180840191	-0.072169138	-0.14623019	-0.109602129	-0.097409684	-0.12634221	-0.047110511	-0.129445542	0.001772413	-0.12555242	0.094802954	-0.108097462	0.142694157	-0.090432458	0.184962061	-0.064218002	0.230681898	-0.004724976	0.216023978	0.053062406	0.186873175	0.077466375	0.102309336	0.102959489	0.055399322	0.103651889	0.005588749	0.098787799	-0.056391989	0.087897253	-0.151894592	0.037509065	-0.194785516	0.028958669	0.025157948	-0.076868662	-0.054385714	-0.038173367	-0.104801777	-0.023386433	0.148167203	-0.022369158	0.073207074	-0.016795674	-0.045069573	-0.009391427	-0.138065879	0.003389734	0.174363791	0.029012606	0.116457225	0.031666922	0.051077271	0.031744424	-0.019196122	0.027866845	-0.114909161	0.018393786	0.097532634	0.077386517	0.044363851	0.069828249	-0.015576047	0.05998817	-0.073684716	0.045227736	-0.153398329	0.065412194	-0.004508173	-0.038283475
sam_10462_rep1a_11	Sam	10462	rep1a	4.223	0.046531446	-0.119636987	0.218569408	-0.029579235	0.233076436	0.023075267	0.154251994	0.093897838	-0.117227771	0.063685872	-0.192841792	0.050298325	-0.011371826	-0.058869823	-0.005300143	-0.018743627	-0.087897656	0.001090754	-0.088147839	0.017061347	-0.147266762	0.020648461	-0.165849639	-0.010201411	-0.191851585	-0.023756912	-0.180337061	-0.071688043	-0.14607092	-0.108966653	-0.097737235	-0.126929412	-0.047274888	-0.130994977	0.001810062	-0.12721222	0.0947021	-0.108489919	0.14283864	-0.091241866	0.185445081	-0.06518319	0.2309543	-0.004997827	0.21727377	0.054034463	0.187574823	0.078538931	0.102403677	0.104187717	0.055309149	0.104734981	0.005462752	0.09944064	-0.056384519	0.087949174	-0.151176812	0.036046549	-0.193974948	0.028421606	0.024533006	-0.077555843	-0.055004437	-0.039559497	-0.105193492	-0.024757015	0.148010243	-0.022369792	0.07309144	-0.016643337	-0.045310959	-0.010113019	-0.138011966	0.003335712	0.17427585	0.029539736	0.116357829	0.032029615	0.050993079	0.031871745	-0.019244879	0.027886925	-0.114923996	0.018412468	0.096910199	0.080104071	0.044113171	0.070915446	-0.015549503	0.059664111	-0.07356666	0.044827604	-0.153179928	0.064171831	-0.003791239	-0.038380589
sam_10462_rep1a_12	Sam	10462	rep1a	4.273	0.055542921	-0.11723152	0.218880544	-0.030846687	0.231401013	0.020762712	0.155663379	0.09272721	-0.113874422	0.065965757	-0.193147131	0.049666614	-0.01296614	-0.057574961	-0.003193201	-0.018226789	-0.091227042	6.97E-05	-0.089510239	0.017508844	-0.149402747	0.019886821	-0.166800365	-0.011143436	-0.193535871	-0.024322733	-0.180432514	-0.072019841	-0.145790492	-0.108975314	-0.097405215	-0.126354138	-0.047111829	-0.129607416	0.001793631	-0.125918394	0.094861652	-0.108600444	0.143218253	-0.091767179	0.186143145	-0.065837001	0.230860905	-0.004908713	0.214839932	0.052242773	0.186491912	0.077089071	0.102433901	0.104596369	0.055240395	0.10541291	0.005325247	0.100036738	-0.056513902	0.088268922	-0.150947663	0.035524751	-0.193269919	0.026299272	0.025099135	-0.076797654	-0.054758564	-0.039191016	-0.10507445	-0.024700421	0.148011578	-0.022841775	0.073131884	-0.016987316	-0.045136453	-0.009718699	-0.139253717	0.002624378	0.174178392	0.028505026	0.116364765	0.031992539	0.050992969	0.032615581	-0.019349781	0.029028672	-0.114881286	0.018318108	0.096873823	0.080288277	0.043948343	0.071811571	-0.015794042	0.060670891	-0.07372789	0.045286349	-0.153293688	0.06458516	-0.004899157	-0.038213569
sam_10462_rep1a_13	Sam	10462	rep1a	4.282	0.049960411	-0.119112977	0.21752004	-0.029722483	0.232398406	0.019673315	0.156431701	0.093109354	-0.118140867	0.063551873	-0.193229686	0.050470576	-0.011287894	-0.059640869	-0.004952145	-0.016893948	-0.090874497	0.000626847	-0.08819029	0.01768811	-0.147941525	0.020297612	-0.165545473	-0.011093504	-0.192367531	-0.024629118	-0.178671318	-0.070971641	-0.145535529	-0.108401258	-0.097668016	-0.127314158	-0.047091473	-0.131447512	0.002031692	-0.127411718	0.09492829	-0.108521572	0.142835793	-0.090762329	0.185123112	-0.064466518	0.230058167	-0.00446262	0.21650919	0.053581258	0.187437841	0.078368822	0.10245158	0.104232119	0.055349275	0.105060759	0.005387464	0.100370697	-0.05678746	0.089353066	-0.151219871	0.036208458	-0.19295179	0.026262451	0.024174015	-0.077969936	-0.05497907	-0.039830867	-0.104957776	-0.024312891	0.148107279	-0.02261144	0.07320754	-0.016456874	-0.045036515	-0.009383206	-0.138962444	0.002654542	0.174216179	0.028116946	0.116424399	0.031523858	0.051069257	0.032167791	-0.019274059	0.028889902	-0.114842849	0.018492389	0.096844319	0.080896267	0.04402858	0.07169009	-0.015559641	0.059964554	-0.073730104	0.0455303	-0.153312717	0.065056768	-0.003383988	-0.038421288
sam_10462_rep1a_14	Sam	10462	rep1a	4.186	0.046327187	-0.117929499	0.219100732	-0.030629081	0.235247676	0.022131571	0.155368272	0.092641543	-0.112602401	0.066115492	-0.194484317	0.048980563	-0.015214049	-0.057779638	-0.002369252	-0.017092802	-0.090618352	0.000609755	-0.088370206	0.017310461	-0.148357373	0.020309235	-0.166832215	-0.012255101	-0.191387134	-0.024627523	-0.18084292	-0.071986148	-0.145570938	-0.108438727	-0.097194536	-0.124839458	-0.047182267	-0.129337637	0.001705401	-0.125432928	0.094405116	-0.106971845	0.142353529	-0.089847	0.185218017	-0.064611915	0.232809134	-0.005366385	0.21806083	0.054609585	0.18775257	0.078642621	0.102329879	0.102331089	0.055524548	0.102786502	0.005775516	0.098131273	-0.0561145	0.087427499	-0.151093827	0.036070928	-0.194636586	0.024389887	0.02275505	-0.079386134	-0.05485727	-0.039348992	-0.105165253	-0.024852533	0.148248192	-0.021562521	0.07323331	-0.016210725	-0.044997136	-0.009035965	-0.139587799	0.002378338	0.174449426	0.029621561	0.11651553	0.032527233	0.051085406	0.033087566	-0.019306024	0.02931432	-0.114888212	0.018123788	0.097338045	0.078765656	0.04432098	0.07051938	-0.015503026	0.059939755	-0.073416093	0.044605715	-0.153061557	0.063838058	-0.006271102	-0.037666814
sam_10462_rep1a_15	Sam	10462	rep1a	4.319	0.050213259	-0.117793486	0.217933481	-0.03041603	0.233449459	0.018998022	0.156614205	0.09319048	-0.118560024	0.063757702	-0.19548335	0.048094267	-0.01305881	-0.058234898	-0.001421608	-0.017244904	-0.089531085	0.00103659	-0.087064811	0.016996101	-0.147095031	0.021092296	-0.167005417	-0.011397783	-0.194949648	-0.024025975	-0.179444212	-0.071119611	-0.144184112	-0.106032537	-0.097252681	-0.124563831	-0.047282951	-0.129001697	0.001624655	-0.125574008	0.094609873	-0.107942125	0.142733903	-0.090814272	0.185305671	-0.064850722	0.230944726	-0.004841142	0.216988363	0.05373578	0.187634152	0.07840684	0.102544944	0.104276138	0.055416095	0.104739918	0.005569234	0.099310838	-0.056248223	0.087734706	-0.151641173	0.037055104	-0.195303588	0.023801027	0.024412757	-0.077590203	-0.055048869	-0.039654402	-0.105229724	-0.024745749	0.148113813	-0.022690265	0.073179314	-0.016537273	-0.045033923	-0.008897191	-0.13958041	0.002382661	0.174335872	0.028648944	0.116494867	0.03243431	0.051061144	0.032598027	-0.019267694	0.028562587	-0.114955264	0.018355477	0.097295557	0.078928747	0.044279721	0.07063235	-0.015552292	0.06001306	-0.073517671	0.044798923	-0.152892196	0.062732466	-0.004150299	-0.038345258
sam_10462_rep1a_16	Sam	10462	rep1a	4.211	0.041704599	-0.11903344	0.219132181	-0.030810497	0.235541059	0.021954415	0.151371631	0.096168323	-0.115762632	0.06549002	-0.193068727	0.050700673	-0.014393791	-0.058572692	-0.003389566	-0.0178761	-0.089519556	-0.000587764	-0.087505623	0.016631169	-0.145224758	0.02020395	-0.165715925	-0.012531559	-0.192542277	-0.024279489	-0.179752608	-0.071345797	-0.145093479	-0.107523651	-0.0975172	-0.126117243	-0.0471972	-0.129552963	0.001668813	-0.125424817	0.094565825	-0.107746528	0.142811705	-0.090953973	0.185741955	-0.065367764	0.232678093	-0.005339779	0.21895003	0.055394929	0.188602215	0.080167437	0.10249416	0.10465447	0.055381989	0.104733455	0.005578145	0.099230629	-0.056227478	0.087785288	-0.151116526	0.0362002	-0.192886191	0.024702087	0.021678322	-0.080241334	-0.054745056	-0.038961819	-0.104930919	-0.023814119	0.148037915	-0.022952788	0.073165404	-0.016675314	-0.045174695	-0.009795041	-0.138298552	0.002153994	0.174339096	0.029210067	0.116441259	0.031855917	0.051082977	0.031596001	-0.019142308	0.027658118	-0.114910229	0.017838979	0.09697662	0.080163143	0.044317136	0.070305145	-0.015392356	0.059358764	-0.073413928	0.044600497	-0.153173843	0.064491739	-0.006165705	-0.037744939
sam_10462_rep1a_17	Sam	10462	rep1a	4.238	0.050864069	-0.119209993	0.218512024	-0.030390766	0.233258601	0.02244634	0.152032503	0.094057959	-0.117081089	0.064071466	-0.191887713	0.050358015	-0.012898304	-0.057599398	-0.003374031	-0.017587621	-0.091776422	0.002259819	-0.088992493	0.017256373	-0.147301459	0.021853498	-0.166573128	-0.010632756	-0.192996419	-0.023735232	-0.18048459	-0.07200479	-0.145307948	-0.108159936	-0.097529183	-0.126582716	-0.047156424	-0.130746649	0.001906564	-0.127146556	0.095071091	-0.109424536	0.143430883	-0.092244233	0.186112082	-0.06582306	0.231110192	-0.004887333	0.217222693	0.05416427	0.187352142	0.078388526	0.102267567	0.103644636	0.055269955	0.104519762	0.00537108	0.099817447	-0.056695883	0.088813828	-0.150646056	0.034991627	-0.192265745	0.025095556	0.024457201	-0.077601656	-0.0546261	-0.038736221	-0.105014462	-0.024366668	0.148005461	-0.022475949	0.073099561	-0.016908106	-0.045183018	-0.009798161	-0.138289193	0.004048745	0.174189694	0.028898881	0.116323731	0.031551168	0.05098728	0.031638267	-0.019292378	0.028315916	-0.114848245	0.018968703	0.09682712	0.080246514	0.044106248	0.070713103	-0.015455504	0.05910063	-0.073525951	0.044607593	-0.15323801	0.064327428	-0.005337994	-0.038093731
